run_id,skew,row_bytes,cores,exec_mem,partitions,aqe,codec,rep,wall_seconds,actual_size_skew,actual_time_skew,cpu_ms_total,delta_ctxt,delta_pgpgout_kb,delta_psi_cpu_some_us,delta_psi_io_full_us,delta_psi_mem_full_us,dropped_caches,error,fetch_wait_ms_total,gc_ms_max_task,gc_ms_total,input,n_reduce_tasks,n_samples,n_tasks_total,peak_dirty_kb,peak_exec_mem_max,peak_writeback_kb,reduce_stage_id,remote_to_disk_total,run_dir,run_ms_total,shuffle_compress,spill_disk_max_task,spill_disk_total,spill_mem_total,sr_bytes_max,sr_bytes_median,sr_records_max,tag,task_ms_max,task_ms_p50,task_ms_p90,task_ms_p99,task_ms_sum,workload
s2_ec2_skew24_rb1024_c4_m1500m_p200_aqe0_lz4_rep2,24.0,1024,4,1500m,200,False,lz4,2,25.682,23.775168282217848,75.71612903225807,20707,563158,5966436,94328,5129934,0,True,,0,9,153,/data/spark-skew-data/skew24_rb1024_p200_g8,200,137,281,6011872,746584720,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew24_rb1024_c4_m1500m_p200_aqe0_lz4_rep2_507faa,21652,True,831090286,831090286,905967936,862707373,36286068.0,899113,s2_ec2,5868,77.5,94,322,22380,sort
s2_ec2_skew24_rb1024_c4_m1500m_p200_aqe0_lz4_rep3,24.0,1024,4,1500m,200,False,lz4,3,25.305,23.775168282217848,69.7516339869281,20464,578660,5964456,108146,4893870,0,True,,0,8,99,/data/spark-skew-data/skew24_rb1024_p200_g8,200,135,281,6056644,746584720,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew24_rb1024_c4_m1500m_p200_aqe0_lz4_rep3_9ac39a,21302,True,668476294,668476294,729807504,862707373,36286068.0,899113,s2_ec2,5336,76.5,97,356,21984,sort
s2_ec2_skew24_rb1024_c4_m1500m_p200_aqe0_lz4_rep4,24.0,1024,4,1500m,200,False,lz4,4,25.402,23.775168282217848,67.51282051282051,21294,586353,5964644,107355,4890081,0,True,,0,9,168,/data/spark-skew-data/skew24_rb1024_p200_g8,200,135,281,6099764,746584720,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew24_rb1024_c4_m1500m_p200_aqe0_lz4_rep4_b76375,22213,True,668476294,668476294,729807504,862707373,36286068.0,899113,s2_ec2,5266,78.0,101,504,22911,sort
s2_ec2_skew24_rb256_c4_m1500m_p200_aqe0_lz4_rep0,24.0,256,4,1500m,200,False,lz4,0,38.137,23.529191335923475,45.55707762557078,53978,525568,5989052,85818,4675399,0,True,,0,15,130,/data/spark-skew-data/skew24_rb256_p200_g8,200,187,281,6064608,746584816,12776,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew24_rb256_c4_m1500m_p200_aqe0_lz4_rep0_4c0226,54210,True,720544623,720544623,847247792,857747682,36454618.0,3708507,s2_ec2,9977,219.0,270,527,54901,sort
s2_ec2_skew24_rb256_c4_m1500m_p200_aqe0_lz4_rep1,24.0,256,4,1500m,200,False,lz4,1,37.247,23.529191335923475,45.544117647058826,50408,497366,5987560,89283,4882492,0,True,,0,9,153,/data/spark-skew-data/skew24_rb256_p200_g8,200,183,281,6120908,746584816,14228,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew24_rb256_c4_m1500m_p200_aqe0_lz4_rep1_fcc134,50679,True,720544623,720544623,847247792,857747682,36454618.0,3708507,s2_ec2,9291,204.0,253,492,51390,sort
s2_ec2_skew24_rb256_c4_m1500m_p200_aqe0_lz4_rep2,24.0,256,4,1500m,200,False,lz4,2,36.583,23.529191335923475,44.87317073170732,50399,496706,5988396,89495,4655160,0,True,,0,8,122,/data/spark-skew-data/skew24_rb256_p200_g8,200,181,281,6086376,746584816,14640,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew24_rb256_c4_m1500m_p200_aqe0_lz4_rep2_e99e31,50639,True,720544623,720544623,847247792,857747682,36454618.0,3708507,s2_ec2,9199,205.0,256,523,51336,sort
s2_ec2_skew24_rb256_c4_m1500m_p200_aqe0_lz4_rep3,24.0,256,4,1500m,200,False,lz4,3,37.097,23.529191335923475,46.47549019607843,50836,520355,5987824,85380,4795758,0,True,,0,12,295,/data/spark-skew-data/skew24_rb256_p200_g8,200,183,281,6185664,746584816,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew24_rb256_c4_m1500m_p200_aqe0_lz4_rep3_c6fcde,51283,True,720544623,720544623,847247792,857747682,36454618.0,3708507,s2_ec2,9481,204.0,259,497,52020,sort
s2_ec2_skew24_rb256_c4_m1500m_p200_aqe0_lz4_rep4,24.0,256,4,1500m,200,False,lz4,4,36.919,23.529191335923475,45.167070217917676,50714,519700,5987128,83650,4717594,0,True,,0,12,276,/data/spark-skew-data/skew24_rb256_p200_g8,200,181,281,6112004,746584816,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew24_rb256_c4_m1500m_p200_aqe0_lz4_rep4_335e07,51094,True,720544623,720544623,847247792,857747682,36454618.0,3708507,s2_ec2,9327,206.5,254,550,51828,sort
s2_ec2_skew24_rb64_c4_m1500m_p200_aqe0_lz4_rep0,24.0,64,4,1500m,200,False,lz4,0,99.492,22.749157062599494,38.97290930506478,203207,528980,8020060,96918,5547637,0,True,,0,20,402,/data/spark-skew-data/skew24_rb64_p200_g8,200,431,281,6091356,562035920,16520,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew24_rb64_c4_m1500m_p200_aqe0_lz4_rep0_90c3fa,203721,True,683170336,683170336,1140848512,833175536,36624457.5,16958384,s2_ec2,33088,849.0,1046,1285,204488,sort
s2_ec2_skew24_rb64_c4_m1500m_p200_aqe0_lz4_rep1,24.0,64,4,1500m,200,False,lz4,1,98.229,22.749157062599494,37.58230088495575,201772,591941,7961392,109790,4967472,0,True,,0,14,383,/data/spark-skew-data/skew24_rb64_p200_g8,200,427,281,6112592,562035920,17224,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew24_rb64_c4_m1500m_p200_aqe0_lz4_rep1_d9d788,202258,True,683170336,683170336,1140848512,833175536,36624457.5,16958384,s2_ec2,31851,847.5,1046,1306,203064,sort
s2_ec2_skew24_rb64_c4_m1500m_p200_aqe0_lz4_rep2,24.0,64,4,1500m,200,False,lz4,2,98.757,22.749157062599494,38.0,201975,598592,7955624,104149,5318708,0,True,,0,18,414,/data/spark-skew-data/skew24_rb64_p200_g8,200,429,281,6110496,562035920,13924,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew24_rb64_c4_m1500m_p200_aqe0_lz4_rep2_36bc60,202495,True,683170336,683170336,1140848512,833175536,36624457.5,16958384,s2_ec2,32224,848.0,1049,1304,203294,sort
s2_ec2_skew24_rb64_c4_m1500m_p200_aqe0_lz4_rep3,24.0,64,4,1500m,200,False,lz4,3,98.239,22.749157062599494,37.29156908665105,202190,545218,7956332,105308,5329309,0,True,,0,16,381,/data/spark-skew-data/skew24_rb64_p200_g8,200,427,281,6073704,562035920,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew24_rb64_c4_m1500m_p200_aqe0_lz4_rep3_b2fa53,202669,True,683170336,683170336,1140848512,833175536,36624457.5,16958384,s2_ec2,31847,854.0,1054,1281,203440,sort
s2_ec2_skew24_rb64_c4_m1500m_p200_aqe0_lz4_rep4,24.0,64,4,1500m,200,False,lz4,4,99.244,22.749157062599494,38.51882352941176,202589,594941,8019616,105289,5338240,0,True,,0,56,437,/data/spark-skew-data/skew24_rb64_p200_g8,200,431,281,6117884,562035920,15084,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew24_rb64_c4_m1500m_p200_aqe0_lz4_rep4_912550,203121,True,683170336,683170336,1140848512,833175536,36624457.5,16958384,s2_ec2,32741,850.0,1034,1285,203912,sort
s2_ec2_skew32_rb1024_c4_m1500m_p200_aqe0_lz4_rep0,32.0,1024,4,1500m,200,False,lz4,0,26.124,31.756780522944805,75.51282051282051,21636,577175,5861156,95267,6062005,1,True,,0,12,311,/data/spark-skew-data/skew32_rb1024_p200_g8,200,139,283,6207700,746584720,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb1024_c4_m1500m_p200_aqe0_lz4_rep0_c586ce,22593,True,668468573,668468573,729807504,1111624063,35004306.0,1158603,s2_ec2,5890,78.0,100,504,23312,sort
s2_ec2_skew32_rb1024_c4_m1500m_p200_aqe0_lz4_rep1,32.0,1024,4,1500m,200,False,lz4,1,26.903,31.756780522944805,83.5657894736842,20866,569601,5963608,92950,6917986,3,True,,0,8,88,/data/spark-skew-data/skew32_rb1024_p200_g8,200,141,283,6177616,746584720,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb1024_c4_m1500m_p200_aqe0_lz4_rep1_f55911,21635,True,831087892,831087892,905967936,1111624063,35004306.0,1158603,s2_ec2,6351,76.0,91,319,22311,sort
s2_ec2_skew32_rb1024_c4_m1500m_p200_aqe0_lz4_rep2,32.0,1024,4,1500m,200,False,lz4,2,25.862,31.756780522944805,75.05194805194805,21348,555692,5860992,96450,5061229,0,True,,0,9,84,/data/spark-skew-data/skew32_rb1024_p200_g8,200,137,283,6089060,746584720,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb1024_c4_m1500m_p200_aqe0_lz4_rep2_b17fd5,22075,True,668468573,668468573,729807504,1111624063,35004306.0,1158603,s2_ec2,5779,77.0,100,500,22783,sort
s2_ec2_skew32_rb1024_c4_m1500m_p200_aqe0_lz4_rep3,32.0,1024,4,1500m,200,False,lz4,3,26.307,31.756780522944805,82.92207792207792,21203,563575,5856792,90404,5128734,0,True,,0,12,253,/data/spark-skew-data/skew32_rb1024_p200_g8,200,139,283,6003348,746584720,15352,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb1024_c4_m1500m_p200_aqe0_lz4_rep3_c841ba,22140,True,831087892,831087892,905967936,1111624063,35004306.0,1158603,s2_ec2,6385,77.0,97,336,22897,sort
s2_ec2_skew32_rb1024_c4_m1500m_p200_aqe0_lz4_rep4,32.0,1024,4,1500m,200,False,lz4,4,26.243,31.756780522944805,85.17333333333333,20829,556704,5963968,97689,6580349,0,True,,0,10,144,/data/spark-skew-data/skew32_rb1024_p200_g8,200,139,283,6143796,746584720,15780,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb1024_c4_m1500m_p200_aqe0_lz4_rep4_06ee26,21718,True,831087892,831087892,905967936,1111624063,35004306.0,1158603,s2_ec2,6388,75.0,93,313,22418,sort
s2_ec2_skew32_rb256_c4_m1500m_p200_aqe0_lz4_rep0,32.0,256,4,1500m,200,False,lz4,0,38.462,31.41014075490204,56.81122448979592,50986,462954,5780756,86156,4910046,1,True,,0,10,115,/data/spark-skew-data/skew32_rb256_p200_g8,200,187,282,6094656,746584816,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb256_c4_m1500m_p200_aqe0_lz4_rep0_fa8360,51223,True,727666746,727666746,855636384,1105103045,35183002.0,4778687,s2_ec2,11135,196.0,255,464,51936,sort
s2_ec2_skew32_rb256_c4_m1500m_p200_aqe0_lz4_rep1,32.0,256,4,1500m,200,False,lz4,1,39.158,31.41014075490204,58.534351145038165,51151,495423,5783196,88316,4875533,3,True,,0,12,316,/data/spark-skew-data/skew32_rb256_p200_g8,200,191,282,6179188,746584816,16128,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb256_c4_m1500m_p200_aqe0_lz4_rep1_2504c0,51573,True,720529960,720529960,847247792,1105103045,35183002.0,4778687,s2_ec2,11502,196.5,247,484,52327,sort
s2_ec2_skew32_rb256_c4_m1500m_p200_aqe0_lz4_rep2,32.0,256,4,1500m,200,False,lz4,2,38.808,31.41014075490204,59.04639175257732,50770,496138,5883868,97409,4717271,1,True,,0,18,342,/data/spark-skew-data/skew32_rb256_p200_g8,200,189,282,6171312,746584816,18452,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb256_c4_m1500m_p200_aqe0_lz4_rep2_9393cb,51231,True,720529960,720529960,847247792,1105103045,35183002.0,4778687,s2_ec2,11455,194.0,246,471,51997,sort
s2_ec2_skew32_rb256_c4_m1500m_p200_aqe0_lz4_rep3,32.0,256,4,1500m,200,False,lz4,3,38.572,31.41014075490204,57.72378516624041,50807,456026,5780352,99408,4704299,0,True,,0,8,92,/data/spark-skew-data/skew32_rb256_p200_g8,200,187,282,6070716,746584816,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb256_c4_m1500m_p200_aqe0_lz4_rep3_dcbc17,50997,True,720529960,720529960,847247792,1105103045,35183002.0,4778687,s2_ec2,11285,195.5,248,475,51682,sort
s2_ec2_skew32_rb256_c4_m1500m_p200_aqe0_lz4_rep4,32.0,256,4,1500m,200,False,lz4,4,38.912,31.41014075490204,57.5919395465995,51533,465884,5780636,96151,5023777,0,True,,0,17,201,/data/spark-skew-data/skew32_rb256_p200_g8,200,189,282,6132920,746584816,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb256_c4_m1500m_p200_aqe0_lz4_rep4_4a32ba,51849,True,720529960,720529960,847247792,1105103045,35183002.0,4778687,s2_ec2,11432,198.5,246,491,52596,sort
s2_ec2_skew32_rb64_c4_m1500m_p200_aqe0_lz4_rep0,32.0,64,4,1500m,200,False,lz4,0,105.941,30.35100483866075,51.215080346106305,203789,608788,8141016,107678,5199386,1,True,,0,17,389,/data/spark-skew-data/skew32_rb64_p200_g8,200,457,282,6052608,562035920,15712,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb64_c4_m1500m_p200_aqe0_lz4_rep0_86bc56,204293,True,960416282,960416282,1610609664,1073038758,35354307.5,21850765,s2_ec2,41433,809.0,993,1240,205071,sort
s2_ec2_skew32_rb64_c4_m1500m_p200_aqe0_lz4_rep1,32.0,64,4,1500m,200,False,lz4,1,105.634,30.35100483866075,51.15351149782474,202333,611454,8111388,116968,5423531,1,True,,0,30,396,/data/spark-skew-data/skew32_rb64_p200_g8,200,457,282,6176804,562035920,15360,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb64_c4_m1500m_p200_aqe0_lz4_rep1_50d36d,202859,True,938596978,938596978,1568666704,1073038758,35354307.5,21850765,s2_ec2,41153,804.5,982,1224,203665,sort
s2_ec2_skew32_rb64_c4_m1500m_p200_aqe0_lz4_rep2,32.0,64,4,1500m,200,False,lz4,2,107.768,30.35100483866075,53.12162162162162,205415,615580,8121876,111622,5192372,0,True,,0,78,468,/data/spark-skew-data/skew32_rb64_p200_g8,200,465,282,6191440,562035920,16188,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb64_c4_m1500m_p200_aqe0_lz4_rep2_9b1bfd,205971,True,938596978,938596978,1568666704,1073038758,35354307.5,21850765,s2_ec2,43241,814.0,1006,1242,206765,sort
s2_ec2_skew32_rb64_c4_m1500m_p200_aqe0_lz4_rep3,32.0,64,4,1500m,200,False,lz4,3,106.45,30.35100483866075,51.8610086100861,204431,552553,8112244,96348,5509356,0,True,,0,16,380,/data/spark-skew-data/skew32_rb64_p200_g8,200,459,282,6192560,562035920,16352,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb64_c4_m1500m_p200_aqe0_lz4_rep3_747f13,204942,True,938596978,938596978,1568666704,1073038758,35354307.5,21850765,s2_ec2,42163,813.0,999,1265,205727,sort
s2_ec2_skew32_rb64_c4_m1500m_p200_aqe0_lz4_rep4,32.0,64,4,1500m,200,False,lz4,4,105.002,30.35100483866075,50.32693498452012,202627,562717,8138496,98511,5039915,0,True,,0,25,400,/data/spark-skew-data/skew32_rb64_p200_g8,200,453,282,6088120,562035920,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew32_rb64_c4_m1500m_p200_aqe0_lz4_rep4_c3ddf4,203136,True,960416282,960416282,1610609664,1073038758,35354307.5,21850765,s2_ec2,40639,807.5,996,1274,203924,sort
s2_ec2_skew8_rb1024_c4_m1500m_p200_aqe0_lz4_rep0,8.0,1024,4,1500m,200,False,lz4,0,21.747,7.85553485006968,17.684848484848484,18359,485467,5962500,91650,5317636,0,True,,0,8,108,/data/spark-skew-data/skew8_rb1024_p200_g8,200,121,276,6014364,180354736,15660,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb1024_c4_m1500m_p200_aqe0_lz4_rep0_f13a0b,18706,True,162749893,162749893,176160432,307108816,39094577.5,319936,s2_ec2,1459,82.5,105,366,19380,sort
s2_ec2_skew8_rb1024_c4_m1500m_p200_aqe0_lz4_rep1,8.0,1024,4,1500m,200,False,lz4,1,21.526,7.85553485006968,17.345238095238095,18547,484086,5960204,92837,5108791,0,True,,0,8,112,/data/spark-skew-data/skew8_rb1024_p200_g8,200,119,276,6062036,180354736,14956,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb1024_c4_m1500m_p200_aqe0_lz4_rep1_e1bd28,18862,True,162749893,162749893,176160432,307108816,39094577.5,319936,s2_ec2,1457,84.0,108,375,19573,sort
s2_ec2_skew8_rb1024_c4_m1500m_p200_aqe0_lz4_rep2,8.0,1024,4,1500m,200,False,lz4,2,21.257,7.85553485006968,8.71165644171779,17325,478625,3668528,86759,5082937,1,True,,0,9,73,/data/spark-skew-data/skew8_rb1024_p200_g8,200,121,276,6092740,343932288,15912,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb1024_c4_m1500m_p200_aqe0_lz4_rep2_86bc17,17487,True,0,0,0,307108816,39094577.5,319936,s2_ec2,710,81.5,100,348,18142,sort
s2_ec2_skew8_rb1024_c4_m1500m_p200_aqe0_lz4_rep3,8.0,1024,4,1500m,200,False,lz4,3,21.718,7.85553485006968,17.71951219512195,18053,481553,5960296,91901,5195108,0,True,,0,9,82,/data/spark-skew-data/skew8_rb1024_p200_g8,200,121,276,5995260,180354736,15512,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb1024_c4_m1500m_p200_aqe0_lz4_rep3_22e386,18358,True,162749893,162749893,176160432,307108816,39094577.5,319936,s2_ec2,1453,82.0,103,341,19041,sort
s2_ec2_skew8_rb1024_c4_m1500m_p200_aqe0_lz4_rep4,8.0,1024,4,1500m,200,False,lz4,4,21.672,7.85553485006968,17.127906976744185,18754,491396,5960308,85265,5061443,0,True,,0,17,108,/data/spark-skew-data/skew8_rb1024_p200_g8,200,121,276,6052548,180354736,15272,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb1024_c4_m1500m_p200_aqe0_lz4_rep4_cc59b5,19076,True,162749893,162749893,176160432,307108816,39094577.5,319936,s2_ec2,1473,86.0,113,361,19773,sort
s2_ec2_skew8_rb256_c4_m1500m_p200_aqe0_lz4_rep0,8.0,256,4,1500m,200,False,lz4,0,31.637,7.788851933936063,11.71111111111111,48369,502385,5989124,90247,4996713,0,True,,0,8,117,/data/spark-skew-data/skew8_rb256_p200_g8,200,161,276,6110052,201326240,13596,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb256_c4_m1500m_p200_aqe0_lz4_rep0_26159c,48591,True,150311389,150311389,176160432,305679955,39245829.5,1320115,s2_ec2,2635,225.0,281,524,49325,sort
s2_ec2_skew8_rb256_c4_m1500m_p200_aqe0_lz4_rep1,8.0,256,4,1500m,200,False,lz4,1,31.063,7.788851933936063,11.883408071748878,47547,473351,5989268,83380,4653196,0,True,,0,14,132,/data/spark-skew-data/skew8_rb256_p200_g8,200,157,276,6080532,209714832,14288,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb256_c4_m1500m_p200_aqe0_lz4_rep1_ae31e8,47804,True,143175814,143175814,167771840,305679955,39245829.5,1320115,s2_ec2,2650,223.0,279,504,48513,sort
s2_ec2_skew8_rb256_c4_m1500m_p200_aqe0_lz4_rep2,8.0,256,4,1500m,200,False,lz4,2,31.769,7.788851933936063,11.857777777777779,47765,488861,5989108,103427,5466213,1,True,,0,12,290,/data/spark-skew-data/skew8_rb256_p200_g8,200,161,276,6045804,209714832,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb256_c4_m1500m_p200_aqe0_lz4_rep2_7b1f3d,48166,True,143175814,143175814,167771840,305679955,39245829.5,1320115,s2_ec2,2668,225.0,282,498,48919,sort
s2_ec2_skew8_rb256_c4_m1500m_p200_aqe0_lz4_rep3,8.0,256,4,1500m,200,False,lz4,3,31.139,7.788851933936063,11.973154362416107,48068,452764,5988124,73466,4646798,0,True,,0,8,92,/data/spark-skew-data/skew8_rb256_p200_g8,200,159,276,6047124,201326240,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb256_c4_m1500m_p200_aqe0_lz4_rep3_ff6233,48272,True,150311389,150311389,176160432,305679955,39245829.5,1320115,s2_ec2,2676,223.5,285,494,48974,sort
s2_ec2_skew8_rb256_c4_m1500m_p200_aqe0_lz4_rep4,8.0,256,4,1500m,200,False,lz4,4,31.269,7.788851933936063,11.896396396396396,47696,461664,5987240,92963,5119186,4,True,,0,9,84,/data/spark-skew-data/skew8_rb256_p200_g8,200,159,276,6042316,209714832,12288,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb256_c4_m1500m_p200_aqe0_lz4_rep4_961595,47892,True,143175814,143175814,167771840,305679955,39245829.5,1320115,s2_ec2,2641,222.0,276,513,48595,sort
s2_ec2_skew8_rb64_c4_m1500m_p200_aqe0_lz4_rep0,8.0,64,4,1500m,200,False,lz4,0,79.4,7.548380878802438,10.29252437703142,194344,546578,7983212,96991,5414646,1,True,,0,12,324,/data/spark-skew-data/skew8_rb64_p200_g8,200,351,276,6074504,385875488,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb64_c4_m1500m_p200_aqe0_lz4_rep0_66c136,194831,True,130263108,130263108,218103392,297851429,39458982.5,6039237,s2_ec2,9500,923.0,1133,1413,195605,sort
s2_ec2_skew8_rb64_c4_m1500m_p200_aqe0_lz4_rep1,8.0,64,4,1500m,200,False,lz4,1,80.067,7.548380878802438,10.581445523193096,194754,576656,7982136,101220,5430305,0,True,,0,48,246,/data/spark-skew-data/skew8_rb64_p200_g8,200,353,276,5073824,385875488,14416,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb64_c4_m1500m_p200_aqe0_lz4_rep1_6de056,195113,True,130263108,130263108,218103392,297851429,39458982.5,6039237,s2_ec2,9809,927.0,1133,1402,195858,sort
s2_ec2_skew8_rb64_c4_m1500m_p200_aqe0_lz4_rep2,8.0,64,4,1500m,200,False,lz4,2,79.383,7.548380878802438,10.534276387377584,193773,551407,7982404,97164,5280491,0,True,,0,12,342,/data/spark-skew-data/skew8_rb64_p200_g8,200,351,276,6065356,385875488,15744,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb64_c4_m1500m_p200_aqe0_lz4_rep2_47a838,194236,True,130263108,130263108,218103392,297851429,39458982.5,6039237,s2_ec2,9681,919.0,1134,1402,195010,sort
s2_ec2_skew8_rb64_c4_m1500m_p200_aqe0_lz4_rep3,8.0,64,4,1500m,200,False,lz4,3,79.884,7.548380878802438,10.207008086253369,195263,582661,7982552,89681,5389453,0,True,,0,13,365,/data/spark-skew-data/skew8_rb64_p200_g8,200,353,276,5138644,385875488,16128,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb64_c4_m1500m_p200_aqe0_lz4_rep3_b0c9a3,195732,True,130263108,130263108,218103392,297851429,39458982.5,6039237,s2_ec2,9467,927.5,1146,1408,196502,sort
s2_ec2_skew8_rb64_c4_m1500m_p200_aqe0_lz4_rep4,8.0,64,4,1500m,200,False,lz4,4,79.877,7.548380878802438,10.27006507592191,194964,564494,7984640,91964,4987535,0,True,,0,12,337,/data/spark-skew-data/skew8_rb64_p200_g8,200,353,276,4815636,385875488,16384,2,0,/home/ubuntu/spark-skew/results/s2_ec2/s2_ec2_skew8_rb64_c4_m1500m_p200_aqe0_lz4_rep4_24edb2,195389,True,130263108,130263108,218103392,297851429,39458982.5,6039237,s2_ec2,9469,922.0,1145,1415,196171,sort
