run_id,skew,row_bytes,cores,exec_mem,partitions,aqe,codec,rep,wall_seconds,actual_size_skew,actual_time_skew,aqe_read_coalesced,aqe_read_skewed,aqe_split_detected,aqe_updates,cpu_ms_total,delta_ctxt,delta_pgpgout_kb,delta_psi_cpu_some_us,delta_psi_io_full_us,delta_psi_mem_full_us,dirty_bg_threshold_pages,dirty_threshold_pages,dropped_caches,error,fetch_wait_ms_total,gc_ms_max_task,gc_ms_total,input,io_cap_mbps,n_reduce_tasks,n_samples,n_tasks_total,peak_dirty_kb,peak_exec_mem_max,peak_nr_dirty_pages,peak_procs_blocked,peak_writeback_kb,peak_writeback_pages,record_skew,reduce_stage_id,remote_to_disk_total,run_dir,run_ms_total,shuffle_compress,skew_mode,smj_skew,spill_disk_all_stages,spill_disk_max_task,spill_disk_total,spill_mem_total,sr_bytes_max,sr_bytes_median,sr_records_max,sw_bytes_all_stages,tag,task_ms_max,task_ms_p50,task_ms_p90,task_ms_p99,task_ms_sum,total_written_bytes,vm_dirty_background_ratio,vm_dirty_ratio,workload
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0,64.0,256,4,1500m,200,False,lz4,0,79.738,63.891163441007286,112.04635761589404,False,False,False,0,47453,466427,9271072,154784,162151675,0,1594245,3192388,True,,0,11,229,/data/spark-skew-data/skew64_rb256_p200_g8,50,200,821,290,4595528,746584816,1148882,4,6995784,1748946,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0_636696,47757,False,byte,False,2272004416,2272004416,2272004416,2206199696,2253381788,35269068.0,8408141,9275038604,s6v2,16919,151.0,190,444,48490,11547043020,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0,64.0,256,4,1500m,200,False,lz4,0,37.334,63.891163441007286,111.85526315789474,False,False,False,0,48141,445279,8925396,236062,64805610,4,1595361,3194624,True,,0,17,212,/data/spark-skew-data/skew64_rb256_p200_g8,100,200,429,290,6158472,746584816,1539618,4,5442108,1360527,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0_786f44,48454,False,byte,False,2272004416,2272004416,2272004416,2206199696,2253381788,35269068.0,8408141,9275038604,s6v2,17002,152.0,196,511,49185,11547043020,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0,64.0,256,4,1500m,200,False,lz4,0,126.609,62.92739528678515,494.91279069767444,False,False,False,0,58362,490210,9939924,223969,78961583,3,1592252,3188398,True,,0,25,275,/data/spark-skew-data/skew64_rb256_p200_g8,100,200,538,290,6152268,746584816,1538067,4,4412788,1103197,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0_a4e56c,120460,True,byte,False,1875257603,1875257603,1875257603,2206199696,1944042106,30893414.5,8408141,8094528423,s6v2,85125,172.0,216,551,121194,9969786026,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0,64.0,256,4,1500m,200,False,zstd,0,61.791,61.368043492026054,142.5487804878049,False,False,False,0,56632,393948,4367140,143464,37334824,0,1595326,3194553,True,,0,11,83,/data/spark-skew-data/skew64_rb256_p200_g8,100,200,365,290,3596960,746584816,899240,4,2008196,502049,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0_be06a5,56797,True,byte,False,1000743916,1000743916,1000743916,2206199696,1039440721,16937817.5,8408141,4403462902,s6v2,23378,164.0,207,460,57504,5404206818,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0,64.0,256,4,1500m,200,False,zstd,0,73.449,61.368043492026054,139.52727272727273,False,False,False,0,56712,402001,4302312,138736,77302354,3,1595279,3194459,True,,0,8,70,/data/spark-skew-data/skew64_rb256_p200_g8,50,200,523,290,3542424,746584816,885606,4,2359036,589759,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0_dad6f6,56877,True,byte,False,1000743916,1000743916,1000743916,2206199696,1039440721,16937817.5,8408141,4403462902,s6v2,23022,165.0,210,458,57548,5404206818,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0,64.0,256,4,1500m,200,False,lz4,0,94.898,62.92739528678515,138.48235294117646,False,False,False,0,58210,482337,8171448,239187,136090033,1,1595280,3194461,True,,0,26,346,/data/spark-skew-data/skew64_rb256_p200_g8,50,200,765,290,5636956,746584816,1409239,5,4283052,1070763,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0_e32159,58687,True,byte,False,1875257603,1875257603,1875257603,2206199696,1944042106,30893414.5,8408141,8094528423,s6v2,23542,170.0,216,485,59421,9969786026,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0,64.0,256,4,1500m,200,False,lz4,0,37.978,63.891163441007286,116.97350993377484,False,False,False,0,48376,498797,6101448,106958,5542054,2,1590615,3185120,True,,0,31,244,/data/spark-skew-data/skew64_rb256_p200_g8,0,200,185,290,6377528,746584816,1593938,4,14912,3728,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0_f76ae1,48695,False,byte,False,2272004416,2272004416,2272004416,2206199696,2253381788,35269068.0,8408141,9275038604,s6v2,17663,151.0,193,435,49424,11547043020,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0,64.0,256,4,1500m,200,False,lz4,0,54.147,63.891163441007286,114.21192052980132,False,False,False,0,47844,456230,9171100,261710,20126348,1,1594464,3192826,True,,0,17,196,/data/spark-skew-data/skew64_rb256_p200_g8,200,200,250,290,6111684,746584816,1527921,4,5543808,1385952,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep0_fa5da5,48134,False,byte,False,2272004416,2272004416,2272004416,2206199696,2253381788,35269068.0,8408141,9275038604,s6v2,17246,151.0,195,444,48837,11547043020,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1,64.0,256,4,1500m,200,False,lz4,1,39.443,63.891163441007286,113.22085889570552,False,False,False,0,51795,501513,5896676,87037,5298473,1,1593045,3189985,True,,0,19,182,/data/spark-skew-data/skew64_rb256_p200_g8,0,200,191,290,6685508,746584816,1671173,4,16384,4096,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1_152151,52062,False,byte,False,2272004416,2272004416,2272004416,2206199696,2253381788,35269068.0,8408141,9275038604,s6v2,18455,163.0,211,498,52771,11547043020,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1,64.0,256,4,1500m,200,False,lz4,1,250.854,63.891163441007286,906.7697368421053,False,False,False,0,48128,469609,10949800,123553,216271957,1,1595123,3194147,True,,0,25,161,/data/spark-skew-data/skew64_rb256_p200_g8,50,200,1037,290,6152720,746584816,1538180,5,4538536,1134634,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1_166072,169145,False,byte,False,2272004416,2272004416,2272004416,2206199696,2253381788,35269068.0,8408141,9275038604,s6v2,137829,152.0,194,480,169870,11547043020,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1,64.0,256,4,1500m,200,False,zstd,1,54.797,61.368043492026054,138.48929663608564,False,False,False,0,56588,409243,4412564,132355,18545897,0,1594146,3192190,True,,0,18,122,/data/spark-skew-data/skew64_rb256_p200_g8,200,200,287,290,3596500,746584816,899125,5,1883680,470920,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1_1f3a00,56810,True,byte,False,1000743916,1000743916,1000743916,2206199696,1039440721,16937817.5,8408141,4403462902,s6v2,22643,163.5,209,563,57509,5404206818,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1,64.0,256,4,1500m,200,False,lz4,1,48.901,62.92739528678515,132.96511627906978,False,False,False,0,57555,519674,7748572,93900,5263423,0,1592733,3189361,True,,0,18,305,/data/spark-skew-data/skew64_rb256_p200_g8,0,200,229,290,6175516,746584816,1543879,5,16588,4147,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1_2b069e,57951,True,byte,False,1875257603,1875257603,1875257603,2206199696,1944042106,30893414.5,8408141,8094528423,s6v2,22870,172.0,214,500,58696,9969786026,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1,64.0,256,4,1500m,200,False,lz4,1,236.776,62.92739528678515,925.8662790697674,False,False,False,0,59068,478446,10076860,174715,188553558,0,1595336,3194572,True,,0,23,235,/data/spark-skew-data/skew64_rb256_p200_g8,50,200,979,290,6185072,746584816,1546268,5,5152892,1288223,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1_903677,194642,True,byte,False,1875257603,1875257603,1875257603,2206199696,1944042106,30893414.5,8408141,8094528423,s6v2,159249,172.0,219,515,195353,9969786026,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1,64.0,256,4,1500m,200,False,lz4,1,37.851,63.891163441007286,116.8476821192053,False,False,False,0,48388,468755,8674332,311362,16953779,0,1595228,3194357,True,,0,24,164,/data/spark-skew-data/skew64_rb256_p200_g8,200,200,241,290,6212664,746584816,1553268,3,5456152,1364038,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1_9d6d75,48650,False,byte,False,2272004416,2272004416,2272004416,2206199696,2253381788,35269068.0,8408141,9275038604,s6v2,17644,151.0,187,488,49349,11547043020,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1,64.0,256,4,1500m,200,False,zstd,1,49.332,61.368043492026054,140.24550898203591,False,False,False,0,57180,435401,4311476,81137,5311702,0,1594473,3192845,True,,0,26,125,/data/spark-skew-data/skew64_rb256_p200_g8,0,200,229,290,4306628,746584816,1076657,3,20444,5111,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1_a41845,57382,True,byte,False,1000743916,1000743916,1000743916,2206199696,1039440721,16937817.5,8408141,4403462902,s6v2,23421,167.0,212,466,58086,5404206818,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1,64.0,256,4,1500m,200,False,zstd,1,61.666,61.368043492026054,136.9939024390244,False,False,False,0,55662,414327,4413848,123485,38402517,1,1592841,3189577,True,,0,11,123,/data/spark-skew-data/skew64_rb256_p200_g8,100,200,365,290,3597368,746584816,899342,5,1848964,462241,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1_b24921,55872,True,byte,False,1000743916,1000743916,1000743916,2206199696,1039440721,16937817.5,8408141,4403462902,s6v2,22467,164.0,201,466,56572,5404206818,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1,64.0,256,4,1500m,200,False,zstd,1,50.312,61.368043492026054,139.09411764705882,False,False,False,0,58014,421544,4320860,187582,56307441,1,1595266,3194433,True,,0,13,100,/data/spark-skew-data/skew64_rb256_p200_g8,50,200,445,290,3595120,746584816,898780,3,2656736,664184,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1_bb89ea,58210,True,byte,False,1000743916,1000743916,1000743916,2206199696,1039440721,16937817.5,8408141,4403462902,s6v2,23646,170.0,216,474,58906,5404206818,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1,64.0,256,4,1500m,200,False,lz4,1,66.702,62.92739528678515,215.9533527696793,False,False,False,0,57878,500570,8267512,266598,20494395,0,1595104,3194108,True,,0,26,274,/data/spark-skew-data/skew64_rb256_p200_g8,200,200,299,290,6142340,746584816,1535585,3,4610212,1152553,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1_eb14e7,71573,True,byte,False,1875257603,1875257603,1875257603,2206199696,1944042106,30893414.5,8408141,8094528423,s6v2,37036,171.5,209,471,72302,9969786026,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1,64.0,256,4,1500m,200,False,lz4,1,127.545,62.92739528678515,505.9230769230769,False,False,False,0,57063,462345,9940680,202107,80838986,0,1593877,3191651,True,,0,18,325,/data/spark-skew-data/skew64_rb256_p200_g8,100,200,543,290,6138264,746584816,1534566,4,4460124,1115031,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1_f62f2d,120096,True,byte,False,1875257603,1875257603,1875257603,2206199696,1944042106,30893414.5,8408141,8094528423,s6v2,85501,169.0,213,458,120834,9969786026,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1,64.0,256,4,1500m,200,False,lz4,1,37.002,63.891163441007286,107.87741935483871,False,False,False,0,48053,466796,9077596,238843,66006683,1,1592180,3188253,True,,0,21,163,/data/spark-skew-data/skew64_rb256_p200_g8,100,200,435,290,6231692,746584816,1557923,3,5296568,1324142,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep1_fe3fb1,48320,False,byte,False,2272004416,2272004416,2272004416,2206199696,2253381788,35269068.0,8408141,9275038604,s6v2,16721,155.0,194,453,49038,11547043020,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2,64.0,256,4,1500m,200,False,lz4,2,95.511,62.92739528678515,135.52906976744185,False,False,False,0,58099,497365,8139956,229524,126529973,1,1594991,3193882,True,,0,75,677,/data/spark-skew-data/skew64_rb256_p200_g8,50,200,727,290,5370936,746584816,1342734,4,4897676,1224419,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2_13227b,58890,True,byte,False,1875257603,1875257603,1875257603,2206199696,1944042106,30893414.5,8408141,8094528423,s6v2,23311,172.0,225,462,59708,9969786026,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2,64.0,256,4,1500m,200,False,zstd,2,54.833,61.368043492026054,138.16867469879517,False,False,False,0,56790,404609,4358092,138589,18386863,1,1593489,3190875,True,,0,18,122,/data/spark-skew-data/skew64_rb256_p200_g8,200,200,287,290,3596176,746584816,899044,5,1900064,475016,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2_168457,56991,True,byte,False,1000743916,1000743916,1000743916,2206199696,1039440721,16937817.5,8408141,4403462902,s6v2,22936,166.0,207,480,57712,5404206818,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2,64.0,256,4,1500m,200,False,lz4,2,68.782,62.92739528678515,240.24633431085044,False,False,False,0,57203,488986,8284076,224090,23272214,0,1594448,3192794,True,,0,12,242,/data/spark-skew-data/skew64_rb256_p200_g8,200,200,309,290,6167600,746584816,1541900,3,4329732,1082433,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2_254134,75812,True,byte,False,1875257603,1875257603,1875257603,2206199696,1944042106,30893414.5,8408141,8094528423,s6v2,40962,170.5,213,485,76542,9969786026,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2,64.0,256,4,1500m,200,False,lz4,2,37.436,63.891163441007286,113.52980132450331,False,False,False,0,47833,450318,8929464,242536,64930776,5,1595572,3195046,True,,0,14,152,/data/spark-skew-data/skew64_rb256_p200_g8,100,200,429,290,6153056,746584816,1538264,3,5341616,1335404,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2_333ac6,48082,False,byte,False,2272004416,2272004416,2272004416,2206199696,2253381788,35269068.0,8408141,9275038604,s6v2,17143,151.0,192,446,48802,11547043020,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2,64.0,256,4,1500m,200,False,zstd,2,49.045,61.368043492026054,140.33734939759037,False,False,False,0,57093,439016,4141264,74650,4700620,0,1593446,3190789,True,,0,24,100,/data/spark-skew-data/skew64_rb256_p200_g8,0,200,229,290,4009492,746584816,1002373,3,16384,4096,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2_352294,57276,True,byte,False,1000743916,1000743916,1000743916,2206199696,1039440721,16937817.5,8408141,4403462902,s6v2,23296,166.0,215,466,57978,5404206818,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2,64.0,256,4,1500m,200,False,zstd,2,63.424,61.368043492026054,137.8419452887538,False,False,False,0,56198,427406,4325280,232935,53861884,0,1593623,3191143,True,,0,11,129,/data/spark-skew-data/skew64_rb256_p200_g8,50,200,433,290,2993252,746584816,748105,3,2262328,565582,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2_6f8189,56413,True,byte,False,1004547873,1004547873,1004547873,2214588288,1039440721,16937817.5,8408141,4403462902,s6v2,22675,164.5,209,486,57120,5408010775,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2,64.0,256,4,1500m,200,False,lz4,2,37.044,63.891163441007286,113.48666666666666,False,False,False,0,47519,451959,8838892,303027,18854810,1,1591944,3187780,True,,0,21,149,/data/spark-skew-data/skew64_rb256_p200_g8,200,200,245,290,6052588,746584816,1513147,3,5823488,1455872,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2_8233a2,47759,False,byte,False,2272004416,2272004416,2272004416,2206199696,2253381788,35269068.0,8408141,9275038604,s6v2,17023,150.0,190,459,48478,11547043020,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2,64.0,256,4,1500m,200,False,lz4,2,48.801,62.92739528678515,133.3782991202346,False,False,False,0,57522,471341,7663560,87357,5574285,0,1594805,3193510,True,,0,19,325,/data/spark-skew-data/skew64_rb256_p200_g8,0,200,229,290,6149980,746584816,1537340,3,16504,4126,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2_85331c,57940,True,byte,False,1875257603,1875257603,1875257603,2206199696,1944042106,30893414.5,8408141,8094528423,s6v2,22741,170.5,217,505,58671,9969786026,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2,64.0,256,4,1500m,200,False,lz4,2,127.872,62.92739528678515,495.9244186046512,False,False,False,0,57292,472115,9988668,177921,81482536,0,1593386,3190668,True,,0,14,299,/data/spark-skew-data/skew64_rb256_p200_g8,100,200,545,290,6169036,746584816,1542259,4,4461948,1115487,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2_890731,120040,True,byte,False,1875257603,1875257603,1875257603,2206199696,1944042106,30893414.5,8408141,8094528423,s6v2,85299,172.0,213,485,120794,9969786026,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2,64.0,256,4,1500m,200,False,lz4,2,218.251,63.891163441007286,111.93377483443709,False,False,False,0,47678,469553,9411120,148502,184308459,3,1594458,3192815,True,,0,11,242,/data/spark-skew-data/skew64_rb256_p200_g8,50,200,905,290,4582644,746584816,1145661,4,6761088,1690272,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2_a59f03,48007,False,byte,False,2272004416,2272004416,2272004416,2206199696,2253381788,35269068.0,8408141,9275038604,s6v2,16902,151.0,194,466,48734,11547043020,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2,64.0,256,4,1500m,200,False,lz4,2,37.499,63.891163441007286,112.17763157894737,False,False,False,0,47878,499262,5897324,94939,5313797,0,1591339,3186569,True,,0,20,236,/data/spark-skew-data/skew64_rb256_p200_g8,0,200,183,290,6383344,746584816,1595836,4,16068,4017,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2_a7c21a,48203,False,byte,False,2272004416,2272004416,2272004416,2206199696,2253381788,35269068.0,8408141,9275038604,s6v2,17051,152.0,195,478,48977,11547043020,10,20,sort
s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2,64.0,256,4,1500m,200,False,zstd,2,60.689,61.368043492026054,137.0548780487805,False,False,False,0,55884,391530,4376720,135495,38748536,0,1593747,3191391,True,,0,10,86,/data/spark-skew-data/skew64_rb256_p200_g8,100,200,365,290,3597160,746584816,899290,4,2028632,507158,1.0,2,0,/home/ubuntu/spark-skew/results/s6v2/s6v2_byt64_rb256_c4_m1500m_p200_aqe0_sort_rep2_c418b3,56074,True,byte,False,1000743916,1000743916,1000743916,2206199696,1039440721,16937817.5,8408141,4403462902,s6v2,22477,164.0,208,489,56767,5404206818,10,20,sort
