run_id,skew,row_bytes,cores,exec_mem,partitions,aqe,codec,rep,wall_seconds,actual_size_skew,actual_time_skew,aqe_read_coalesced,aqe_read_skewed,aqe_split_detected,aqe_updates,avg_write_mbps,cgroup_write_mbps,cgroup_written_bytes,cpu_ms_total,delta_ctxt,delta_pgpgout_kb,delta_psi_cpu_some_us,delta_psi_io_full_us,delta_psi_mem_full_us,dirty_bg_threshold_pages,dirty_threshold_pages,dropped_caches,error,fetch_wait_ms_total,gc_ms_max_task,gc_ms_total,input,io_cap_applied,io_cap_mbps,n_reduce_tasks,n_samples,n_tasks_total,peak_dirty_kb,peak_exec_mem_max,peak_nr_dirty_pages,peak_procs_blocked,peak_writeback_kb,peak_writeback_pages,record_skew,reduce_stage_id,remote_to_disk_total,run_dir,run_ms_total,shuffle_compress,skew_mode,smj_skew,spill_disk_all_stages,spill_disk_max_task,spill_disk_total,spill_mem_total,sr_bytes_max,sr_bytes_median,sr_records_max,sw_bytes_all_stages,tag,task_ms_max,task_ms_p50,task_ms_p90,task_ms_p99,task_ms_sum,total_written_bytes,vm_dirty_background_ratio,vm_dirty_ratio,workload
s8_byt24_rb256_c4_m1500m_p200_aqe0_count_rep2,24.0,256,4,1500m,200,False,lz4,2,5.357,1.3218168668413501,10.11111111111111,False,False,False,0,,,,1365,216399,96,79796,2972248,0,1593308,3190512,True,,0,5,44,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,53,281,15736,8650736,3934,2,0,0,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt24_rb256_c4_m1500m_p200_aqe0_count_rep2_91541b,1484,True,byte,False,0,0,0,0,55743,42171.5,4824,8436680,s8,91,9.0,18,90,2329,8436680,10,20,count
s8_byt24_rb256_c4_m1500m_p200_aqe0_join_rep0,24.0,256,4,1500m,200,False,lz4,0,28.619,23.53029318510271,35.64528301886792,False,False,False,0,,,,29597,514014,5983232,97101,5237055,0,1591684,3187259,True,,0,41,1347,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,149,285,6095172,645987248,1523793,3,16384,4096,1.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_byt24_rb256_c4_m1500m_p200_aqe0_join_rep0_6578cb,31196,True,byte,False,606567690,606567690,606567690,713030320,857748048,36452926.5,3708553,8111093156,s8,4723,132.5,166,412,32388,8717660846,10,20,join
s8_byt24_rb256_c4_m1500m_p200_aqe0_join_rep1,24.0,256,4,1500m,200,False,lz4,1,29.148,23.53029318510271,35.84905660377358,False,False,False,0,,,,29675,499279,5986220,100466,5051345,0,1589549,3182986,True,,0,130,1405,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,151,285,6135716,645987248,1534030,2,16020,4005,1.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_byt24_rb256_c4_m1500m_p200_aqe0_join_rep1_c35e19,31191,True,byte,False,606567690,606567690,606567690,713030320,857748048,36452926.5,3708553,8111093156,s8,4750,132.5,163,439,32389,8717660846,10,20,join
s8_byt24_rb256_c4_m1500m_p200_aqe0_join_rep2,24.0,256,4,1500m,200,False,lz4,2,28.662,23.53029318510271,38.30252100840336,False,False,False,0,,,,28395,506018,5986580,91339,5261593,0,1591652,3187195,True,,0,26,493,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,149,285,6064400,645987248,1516100,2,16384,4096,1.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_byt24_rb256_c4_m1500m_p200_aqe0_join_rep2_609df9,29175,True,byte,False,606567690,606567690,606567690,713030320,857748048,36452926.5,3708553,8111093156,s8,4558,119.0,150,470,30106,8717660846,10,20,join
s8_byt24_rb256_c4_m1500m_p200_aqe0_sort_rep0,24.0,256,4,1500m,200,False,lz4,0,36.071,23.530840397615027,45.277227722772274,False,False,False,0,,,,50044,403763,5982936,75456,4494822,0,1593572,3191041,True,,0,9,122,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,177,281,6094448,746584816,1523612,2,16384,4096,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt24_rb256_c4_m1500m_p200_aqe0_sort_rep0_dad9f7,50280,True,byte,False,720534002,720534002,720534002,847247792,857747206,36452043.0,3708507,8110915916,s8,9146,202.0,250,538,50978,8831449918,10,20,sort
s8_byt24_rb256_c4_m1500m_p200_aqe0_sort_rep1,24.0,256,4,1500m,200,False,lz4,1,36.26,23.530840397615027,45.783251231527096,False,False,False,0,,,,50258,439116,5985872,90563,4359636,0,1594795,3193489,True,,0,11,293,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,179,281,6132300,746584816,1533177,2,15220,3805,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt24_rb256_c4_m1500m_p200_aqe0_sort_rep1_bd29af,50683,True,byte,False,720534002,720534002,720534002,847247792,857747206,36452043.0,3708507,8110915916,s8,9294,203.0,252,506,51435,8831449918,10,20,sort
s8_byt24_rb256_c4_m1500m_p200_aqe0_sort_rep2,24.0,256,4,1500m,200,False,lz4,2,36.485,23.530840397615027,46.12903225806452,False,False,False,0,,,,49953,450468,5985928,81148,4436128,2,1594336,3192571,True,,0,12,307,/data/spark-skew-data/skew24_rb256_p200_g8,,0,200,179,281,6093700,746584816,1523425,3,13716,3429,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt24_rb256_c4_m1500m_p200_aqe0_sort_rep2_8ff25f,50400,True,byte,False,720534002,720534002,720534002,847247792,857747206,36452043.0,3708507,8110915916,s8,9295,201.5,251,521,51148,8831449918,10,20,sort
s8_byt32_rb256_c4_m1500m_p200_aqe0_agg_rep0,32.0,256,4,1500m,200,False,lz4,0,22.346,40.65853815211228,20.535714285714285,False,False,False,0,,,,4985,420397,1796,69582,3734717,0,1592640,3189175,True,,0,105,628,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,121,282,324924,0,81231,3,0,0,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt32_rb256_c4_m1500m_p200_aqe0_agg_rep0_e4ef08,5587,True,byte,False,0,0,0,0,55066623,1354368.0,4824,323743524,s8,575,28.0,38,124,6456,323743524,10,20,agg
s8_byt32_rb256_c4_m1500m_p200_aqe0_agg_rep1,32.0,256,4,1500m,200,False,lz4,1,22.239,40.65853815211228,25.75,False,False,False,0,,,,4730,385020,3304,64570,3792625,0,1593313,3190523,True,,0,100,550,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,121,282,323848,0,80962,3,16,4,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt32_rb256_c4_m1500m_p200_aqe0_agg_rep1_0e2710,5288,True,byte,False,0,0,0,0,55066623,1354368.0,4824,323743524,s8,618,24.0,38,126,6085,323743524,10,20,agg
s8_byt32_rb256_c4_m1500m_p200_aqe0_agg_rep2,32.0,256,4,1500m,200,False,lz4,2,22.411,40.65853815211228,22.307692307692307,False,False,False,0,,,,4933,401702,1792,69094,3758339,0,1592568,3189031,True,,0,105,789,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,121,282,323684,0,80921,3,0,0,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt32_rb256_c4_m1500m_p200_aqe0_agg_rep2_24a0f4,5740,True,byte,False,0,0,0,0,55066623,1354368.0,4824,323743524,s8,580,26.0,41,135,6559,323743524,10,20,agg
s8_byt32_rb256_c4_m1500m_p200_aqe0_count_rep0,32.0,256,4,1500m,200,False,lz4,0,5.329,1.3316387737406612,11.5,False,False,False,0,,,,1139,217206,96,73645,2970503,1,1588718,3181321,True,,0,4,70,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,53,282,12496,8650736,3124,1,0,0,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt32_rb256_c4_m1500m_p200_aqe0_count_rep0_f39734,1241,True,byte,False,0,0,0,0,56056,42095.5,4824,8423180,s8,92,8.0,14,87,2114,8423180,10,20,count
s8_byt32_rb256_c4_m1500m_p200_aqe0_count_rep1,32.0,256,4,1500m,200,False,lz4,1,5.49,1.3316387737406612,10.0,False,False,False,0,,,,1284,222244,96,74025,3041448,0,1589876,3183640,True,,0,4,40,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,53,282,12364,8650736,3091,1,0,0,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt32_rb256_c4_m1500m_p200_aqe0_count_rep1_e5e71e,1408,True,byte,False,0,0,0,0,56056,42095.5,4824,8423180,s8,90,9.0,16,88,2274,8423180,10,20,count
s8_byt32_rb256_c4_m1500m_p200_aqe0_count_rep2,32.0,256,4,1500m,200,False,lz4,2,5.347,1.3316387737406612,12.0,False,False,False,0,,,,1185,213906,92,62922,3069039,1,1590487,3184864,True,,2,4,32,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,53,282,12140,8650736,3035,1,0,0,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt32_rb256_c4_m1500m_p200_aqe0_count_rep2_530705,1284,True,byte,False,0,0,0,0,56056,42095.5,4824,8423180,s8,96,8.0,15,95,2115,8423180,10,20,count
s8_byt32_rb256_c4_m1500m_p200_aqe0_join_rep0,32.0,256,4,1500m,200,False,lz4,0,30.28,31.411253784345977,57.324786324786324,False,False,False,0,,,,30332,448249,5776620,92338,5431125,0,1594473,3192845,True,,0,28,482,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,155,286,6110844,645987248,1528354,2,17552,4388,1.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_byt32_rb256_c4_m1500m_p200_aqe0_join_rep0_cc7161,30991,True,byte,False,1091805812,1091805812,1091805812,1283454576,1105113966,35182103.0,4778733,8107368171,s8,6707,117.0,148,533,31897,9199173983,10,20,join
s8_byt32_rb256_c4_m1500m_p200_aqe0_join_rep1,32.0,256,4,1500m,200,False,lz4,1,30.011,31.411253784345977,54.3109243697479,False,False,False,0,,,,29855,477482,5779324,90239,5462162,0,1593107,3190109,True,,0,19,342,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,153,286,6115408,645987248,1528953,2,16140,4069,1.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_byt32_rb256_c4_m1500m_p200_aqe0_join_rep1_865495,30351,True,byte,False,1091805812,1091805812,1091805812,1283454576,1105113966,35182103.0,4778733,8107368171,s8,6463,119.0,142,434,31249,9199173983,10,20,join
s8_byt32_rb256_c4_m1500m_p200_aqe0_join_rep2,32.0,256,4,1500m,200,False,lz4,2,28.63,31.411253784345977,43.41525423728814,False,False,False,0,,,,28914,450323,5778964,87361,5314791,1,1592966,3189826,True,,0,25,522,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,149,286,6086656,645987248,1521664,2,15872,3968,1.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_byt32_rb256_c4_m1500m_p200_aqe0_join_rep2_0bd326,29593,True,byte,False,622858323,622858323,622858323,729807504,1105113966,35182103.0,4778733,8107368171,s8,5123,118.0,150,471,30528,8730226494,10,20,join
s8_byt32_rb256_c4_m1500m_p200_aqe0_sort_rep0,32.0,256,4,1500m,200,False,lz4,0,38.231,31.412027605247626,56.736040609137056,False,False,False,0,,,,51772,455807,5879552,83654,4435693,0,1594373,3192644,True,,0,13,289,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,187,282,6116748,746584816,1529187,3,16384,4096,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt32_rb256_c4_m1500m_p200_aqe0_sort_rep0_832c99,52176,True,byte,False,727662380,727662380,727662380,855636384,1105113124,35181209.5,4778687,8107190931,s8,11177,197.0,259,583,52930,8834853311,10,20,sort
s8_byt32_rb256_c4_m1500m_p200_aqe0_sort_rep1,32.0,256,4,1500m,200,False,lz4,1,38.064,31.412027605247626,57.85641025641026,False,False,False,0,,,,50561,434351,5778964,85020,4325914,0,1593383,3190661,True,,0,13,157,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,185,282,6052876,746584816,1513091,3,16384,4096,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt32_rb256_c4_m1500m_p200_aqe0_sort_rep1_2ee631,50825,True,byte,False,720529256,720529256,720529256,847247792,1105113124,35181209.5,4778687,8107190931,s8,11282,195.0,248,483,51511,8827720187,10,20,sort
s8_byt32_rb256_c4_m1500m_p200_aqe0_sort_rep2,32.0,256,4,1500m,200,False,lz4,2,38.06,31.412027605247626,58.08205128205128,False,False,False,0,,,,50604,432585,5778892,88293,4259888,3,1594903,3193706,True,,0,9,133,/data/spark-skew-data/skew32_rb256_p200_g8,,0,200,185,282,6061448,746584816,1515362,2,16384,4096,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt32_rb256_c4_m1500m_p200_aqe0_sort_rep2_42c24b,50824,True,byte,False,720529256,720529256,720529256,847247792,1105113124,35181209.5,4778687,8107190931,s8,11326,195.0,245,483,51533,8827720187,10,20,sort
s8_byt8_rb256_c4_m1500m_p200_aqe0_agg_rep0,8.0,256,4,1500m,200,False,lz4,0,21.884,9.940750420048516,6.148148148148148,False,False,False,0,,,,4800,416048,1688,67692,3651490,1,1592879,3189654,True,,0,24,576,/data/spark-skew-data/skew8_rb256_p200_g8,,0,200,119,276,310392,0,77598,2,4,1,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt8_rb256_c4_m1500m_p200_aqe0_agg_rep0_8193cf,5432,True,byte,False,0,0,0,0,14918278,1500719.5,4824,312967058,s8,166,27.0,39,147,6266,312967058,10,20,agg
s8_byt8_rb256_c4_m1500m_p200_aqe0_agg_rep1,8.0,256,4,1500m,200,False,lz4,1,22.428,9.940750420048516,5.821428571428571,False,False,False,0,,,,4845,429788,1792,66347,3755768,0,1595103,3194106,True,,0,28,619,/data/spark-skew-data/skew8_rb256_p200_g8,,0,200,121,276,313544,0,78386,3,0,0,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt8_rb256_c4_m1500m_p200_aqe0_agg_rep1_8b03a7,5478,True,byte,False,0,0,0,0,14918278,1500719.5,4824,312967058,s8,163,28.0,43,114,6249,312967058,10,20,agg
s8_byt8_rb256_c4_m1500m_p200_aqe0_agg_rep2,8.0,256,4,1500m,200,False,lz4,2,22.33,9.940750420048516,5.392857142857143,False,False,False,0,,,,4804,405650,1784,59018,3534689,0,1591971,3187835,True,,0,14,630,/data/spark-skew-data/skew8_rb256_p200_g8,,0,200,121,276,313024,0,78256,3,0,0,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt8_rb256_c4_m1500m_p200_aqe0_agg_rep2_6bbc88,5416,True,byte,False,0,0,0,0,14918278,1500719.5,4824,312967058,s8,151,28.0,39,131,6271,312967058,10,20,agg
s8_byt8_rb256_c4_m1500m_p200_aqe0_count_rep0,8.0,256,4,1500m,200,False,lz4,0,5.496,1.323172312987717,14.0,False,False,False,0,,,,1230,206569,96,72229,2979326,2,1589553,3182992,True,,0,6,70,/data/spark-skew-data/skew8_rb256_p200_g8,,0,200,53,276,12292,8650736,3073,1,0,0,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt8_rb256_c4_m1500m_p200_aqe0_count_rep0_386535,1368,True,byte,False,0,0,0,0,56125,42417.0,4824,8482556,s8,112,8.0,14,109,2304,8482556,10,20,count
s8_byt8_rb256_c4_m1500m_p200_aqe0_count_rep1,8.0,256,4,1500m,200,False,lz4,1,5.487,1.323172312987717,9.875,False,False,False,0,,,,1155,223819,96,72579,3025549,1,1592834,3189564,True,,0,5,33,/data/spark-skew-data/skew8_rb256_p200_g8,,0,200,53,276,12488,8650736,3122,1,0,0,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt8_rb256_c4_m1500m_p200_aqe0_count_rep1_e101d8,1221,True,byte,False,0,0,0,0,56125,42417.0,4824,8482556,s8,79,8.0,14,79,2078,8482556,10,20,count
s8_byt8_rb256_c4_m1500m_p200_aqe0_count_rep2,8.0,256,4,1500m,200,False,lz4,2,5.387,1.323172312987717,10.125,False,False,False,0,,,,1134,224266,96,71535,3025720,1,1592022,3187938,True,,0,4,52,/data/spark-skew-data/skew8_rb256_p200_g8,,0,200,53,276,12112,8650736,3028,1,152,38,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt8_rb256_c4_m1500m_p200_aqe0_count_rep2_619888,1236,True,byte,False,0,0,0,0,56125,42417.0,4824,8482556,s8,81,8.0,14,81,2087,8482556,10,20,count
s8_byt8_rb256_c4_m1500m_p200_aqe0_join_rep0,8.0,256,4,1500m,200,False,lz4,0,26.245,7.789118511428684,9.248322147651006,False,False,False,0,,,,28711,528072,5522488,81078,4532766,0,1590938,3185766,True,,0,57,1838,/data/spark-skew-data/skew8_rb256_p200_g8,,0,200,139,280,6070784,251723360,1517696,1,12800,3200,1.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_byt8_rb256_c4_m1500m_p200_aqe0_join_rep0_22bea4,30664,True,byte,False,130380029,130380029,130380029,150994656,305680077,39244502.0,1320161,8119425649,s8,1378,149.0,181,461,32025,8249805678,10,20,join
s8_byt8_rb256_c4_m1500m_p200_aqe0_join_rep1,8.0,256,4,1500m,200,False,lz4,1,25.39,7.789118511428684,9.72549019607843,False,False,False,0,,,,27019,461710,5180396,79644,4722297,1,1594996,3193893,True,,0,12,324,/data/spark-skew-data/skew8_rb256_p200_g8,,0,200,137,280,6057584,260111952,1514396,2,13420,3968,1.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_byt8_rb256_c4_m1500m_p200_aqe0_join_rep1_3203fc,27483,True,byte,False,121331787,121331787,121331787,142606064,305680077,39244502.0,1320161,8119425649,s8,1240,127.5,158,455,28362,8240757436,10,20,join
s8_byt8_rb256_c4_m1500m_p200_aqe0_join_rep2,8.0,256,4,1500m,200,False,lz4,2,25.915,7.789118511428684,9.414448669201521,False,False,False,0,,,,27191,488016,4835724,81667,4546379,0,1594880,3193661,True,,0,11,539,/data/spark-skew-data/skew8_rb256_p200_g8,,0,200,139,280,6056848,260111952,1514212,2,13312,3328,1.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_byt8_rb256_c4_m1500m_p200_aqe0_join_rep2_c119ce,27877,True,byte,False,121331787,121331787,121331787,142606064,305680077,39244502.0,1320161,8119425649,s8,1238,131.5,164,434,28839,8240757436,10,20,join
s8_byt8_rb256_c4_m1500m_p200_aqe0_sort_rep0,8.0,256,4,1500m,200,False,lz4,0,30.82,7.789270031986464,11.873303167420815,False,False,False,0,,,,47129,431869,4836692,75083,14580346,1,1594760,3193419,True,,0,15,132,/data/spark-skew-data/skew8_rb256_p200_g8,,0,200,183,276,6087412,209714832,1521853,2,15856,3964,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt8_rb256_c4_m1500m_p200_aqe0_sort_rep0_7658db,47364,True,byte,False,143173049,143173049,143173049,167771840,305679235,39243630.5,1320115,8119248409,s8,2624,221.0,270,512,48062,8262421458,10,20,sort
s8_byt8_rb256_c4_m1500m_p200_aqe0_sort_rep1,8.0,256,4,1500m,200,False,lz4,1,30.965,7.789270031986464,12.585585585585585,False,False,False,0,,,,47574,430579,2307736,77375,4086435,0,1591581,3187053,True,,0,16,156,/data/spark-skew-data/skew8_rb256_p200_g8,,0,200,157,276,5774764,209714832,1443691,4,12980,3245,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt8_rb256_c4_m1500m_p200_aqe0_sort_rep1_5f7922,47860,True,byte,False,143173049,143173049,143173049,167771840,305679235,39243630.5,1320115,8119248409,s8,2794,222.0,274,527,48555,8262421458,10,20,sort
s8_byt8_rb256_c4_m1500m_p200_aqe0_sort_rep2,8.0,256,4,1500m,200,False,lz4,2,30.567,7.789270031986464,12.104308390022675,False,False,False,0,,,,47179,445026,2307900,87016,3840143,2,1590141,3184170,True,,0,7,120,/data/spark-skew-data/skew8_rb256_p200_g8,,0,200,155,276,5781308,201326240,1445327,3,7508,1877,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_byt8_rb256_c4_m1500m_p200_aqe0_sort_rep2_1cd4ea,47398,True,byte,False,150307248,150307248,150307248,176160432,305679235,39243630.5,1320115,8119248409,s8,2669,220.5,276,497,48112,8269555657,10,20,sort
s8_rec1_rb64_c4_m1500m_p200_aqe0_agg_rep0,1.0,64,4,1500m,200,False,lz4,0,17.509,1.3643906016911127,7.0,False,False,False,0,,,,2283,373391,1200,68190,3645984,0,1588037,3179958,True,,0,9,116,/data/spark-skew-data/rec1_rb64_cb2048_p200_g8,,0,200,101,301,66824,0,16706,2,0,0,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec1_rb64_c4_m1500m_p200_aqe0_agg_rep0_87468f,2451,True,record,False,0,0,0,0,412033,301990.5,7079,60244473,s8,91,13.0,21,89,3140,60244473,10,20,agg
s8_rec1_rb64_c4_m1500m_p200_aqe0_agg_rep1,1.0,64,4,1500m,200,False,lz4,1,17.513,1.3643906016911127,6.769230769230769,False,False,False,0,,,,2279,382550,1200,67766,3677062,1,1589417,3182720,True,,0,6,42,/data/spark-skew-data/rec1_rb64_cb2048_p200_g8,,0,200,101,301,66292,0,16573,3,0,0,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec1_rb64_c4_m1500m_p200_aqe0_agg_rep1_ac003d,2341,True,record,False,0,0,0,0,412033,301990.5,7079,60244473,s8,88,13.0,20,86,3050,60244473,10,20,agg
s8_rec1_rb64_c4_m1500m_p200_aqe0_agg_rep2,1.0,64,4,1500m,200,False,lz4,2,17.95,1.3643906016911127,6.714285714285714,False,False,False,0,,,,2353,363262,1200,70240,4021854,21,1584234,3172342,True,,0,4,82,/data/spark-skew-data/rec1_rb64_cb2048_p200_g8,,0,200,103,301,66468,0,16617,4,0,0,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec1_rb64_c4_m1500m_p200_aqe0_agg_rep2_421b7d,2475,True,record,False,0,0,0,0,412033,301990.5,7079,60244473,s8,94,14.0,22,94,3228,60244473,10,20,agg
s8_rec1_rb64_c4_m1500m_p200_aqe0_join_rep0,1.0,64,4,1500m,200,False,lz4,0,19.585,1.438726610339472,3.671232876712329,False,False,False,0,,,,14250,422061,1900048,87288,3447695,0,1588613,3181111,True,,0,13,394,/data/spark-skew-data/rec1_rb64_cb2048_p200_g8,,0,200,111,305,6048796,76611440,1512199,3,13492,3616,1.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_rec1_rb64_c4_m1500m_p200_aqe0_join_rep0_6370f2,14763,True,record,False,0,0,0,0,57979594,40299243.5,29993,8096602848,s8,268,73.0,92,266,15697,8096602848,10,20,join
s8_rec1_rb64_c4_m1500m_p200_aqe0_join_rep1,1.0,64,4,1500m,200,False,lz4,1,19.485,1.438726610339472,3.4324324324324325,False,False,False,0,,,,14349,450021,5064592,83160,4762361,0,1589101,3182087,True,,0,11,317,/data/spark-skew-data/rec1_rb64_cb2048_p200_g8,,0,200,113,305,6032656,76611440,1508164,2,16384,4096,1.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_rec1_rb64_c4_m1500m_p200_aqe0_join_rep1_06a25e,14771,True,record,False,0,0,0,0,57979594,40299243.5,29993,8096602848,s8,254,74.0,91,248,15677,8096602848,10,20,join
s8_rec1_rb64_c4_m1500m_p200_aqe0_join_rep2,1.0,64,4,1500m,200,False,lz4,2,20.094,1.438726610339472,3.689189189189189,False,False,False,0,,,,14194,451420,1899868,84963,3948474,1,1590567,3185023,True,,0,12,331,/data/spark-skew-data/rec1_rb64_cb2048_p200_g8,,0,200,113,305,6070328,76611440,1517582,4,16384,4096,1.0,3,0,/home/ubuntu/spark-skew/results/s8/s8_rec1_rb64_c4_m1500m_p200_aqe0_join_rep2_9f90ae,14661,True,record,False,0,0,0,0,57979594,40299243.5,29993,8096602848,s8,273,74.0,92,266,15576,8096602848,10,20,join
s8_rec1_rb64_c4_m1500m_p200_aqe0_sort_rep0,1.0,64,4,1500m,200,False,lz4,0,19.0,1.4387305826947538,4.690647482014389,False,False,False,0,,,,14282,413512,2611484,80480,3717823,0,1592587,3189069,True,,0,11,134,/data/spark-skew-data/rec1_rb64_cb2048_p200_g8,,0,200,109,301,6022260,68157312,1505565,3,15656,3914,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec1_rb64_c4_m1500m_p200_aqe0_sort_rep0_94f418,14485,True,record,False,0,0,0,0,57978488,40298363.5,29921,8096425608,s8,326,69.5,87,324,15160,8096425608,10,20,sort
s8_rec1_rb64_c4_m1500m_p200_aqe0_sort_rep1,1.0,64,4,1500m,200,False,lz4,1,18.835,1.4387305826947538,4.69172932330827,False,False,False,0,,,,13633,433543,2848828,77750,3966860,0,1592080,3188053,True,,0,9,88,/data/spark-skew-data/rec1_rb64_cb2048_p200_g8,,0,200,109,301,6008036,68157312,1502110,3,16384,4096,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec1_rb64_c4_m1500m_p200_aqe0_sort_rep1_d08134,13794,True,record,False,0,0,0,0,57978488,40298363.5,29921,8096425608,s8,312,66.5,82,310,14425,8096425608,10,20,sort
s8_rec1_rb64_c4_m1500m_p200_aqe0_sort_rep2,1.0,64,4,1500m,200,False,lz4,2,18.756,1.4387305826947538,4.9411764705882355,False,False,False,0,,,,13861,420702,2532636,75476,3790995,1,1592650,3189194,True,,0,9,109,/data/spark-skew-data/rec1_rb64_cb2048_p200_g8,,0,200,109,301,6075564,68157312,1518891,2,16384,4096,1.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec1_rb64_c4_m1500m_p200_aqe0_sort_rep2_488e64,14062,True,record,False,0,0,0,0,57978488,40298363.5,29921,8096425608,s8,336,68.0,85,335,14723,8096425608,10,20,sort
s8_rec32_rb64_c4_m1500m_p200_aqe0_agg_rep0,1.0,64,4,1500m,200,False,lz4,0,17.744,25.751006602248548,6.214285714285714,False,False,False,0,,,,2365,376065,1200,70283,3647564,0,1593218,3190332,True,,0,10,105,/data/spark-skew-data/rec32_rb64_cb2048_p200_g8,,0,200,103,308,73568,0,18392,2,0,0,32.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec32_rb64_c4_m1500m_p200_aqe0_agg_rep0_f744d8,2490,True,record,False,0,0,0,0,7757774,301261.0,7084,67550091,s8,87,14.0,20,86,3203,67550091,10,20,agg
s8_rec32_rb64_c4_m1500m_p200_aqe0_agg_rep1,1.0,64,4,1500m,200,False,lz4,1,17.685,25.751006602248548,7.923076923076923,False,False,False,0,,,,2230,377209,1204,61080,3715139,0,1593068,3190031,True,,0,5,44,/data/spark-skew-data/rec32_rb64_cb2048_p200_g8,,0,200,101,308,73824,0,18456,5,0,0,32.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec32_rb64_c4_m1500m_p200_aqe0_agg_rep1_605282,2314,True,record,False,0,0,0,0,7757774,301261.0,7084,67550091,s8,103,13.0,19,99,2980,67550091,10,20,agg
s8_rec32_rb64_c4_m1500m_p200_aqe0_agg_rep2,1.0,64,4,1500m,200,False,lz4,2,17.426,25.751006602248548,7.083333333333333,False,False,False,0,,,,2225,375926,1200,65746,3630394,0,1593218,3190331,True,,0,4,24,/data/spark-skew-data/rec32_rb64_cb2048_p200_g8,,0,200,101,308,74360,0,18590,3,0,0,32.0,2,0,/home/ubuntu/spark-skew/results/s8/s8_rec32_rb64_c4_m1500m_p200_aqe0_agg_rep2_7a93ea,2258,True,record,False,0,0,0,0,7757774,301261.0,7084,67550091,s8,85,12.0,18,83,2904,67550091,10,20,agg
